Division,MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHome,FTAway,FTResult,OddHome,OddDraw,OddAway,Over25,Under25
D1,2022-09-03,Union Berlin,Bayern Munich,1756.06,1966.93,7.0,13.0,7.0,11.0,1.0,1.0,D,7.43,5.54,1.38,1.42,2.88
D1,2022-09-03,Wolfsburg,FC Koln,1666.65,1691.32,1.0,3.0,3.0,6.0,2.0,4.0,A,2.12,3.52,3.49,1.77,2.08
E0,2022-09-03,Brentford,Leeds,1726.94,1723.25,2.0,6.0,4.0,8.0,5.0,2.0,H,2.17,3.59,3.33,1.75,2.1
E0,2022-09-03,Chelsea,West Ham,1873.87,1766.68,3.0,7.0,4.0,4.0,2.0,1.0,H,1.55,4.38,6.03,1.74,2.12
E0,2022-09-03,Newcastle,Crystal Palace,1767.82,1756.2,2.0,6.0,4.0,5.0,0.0,0.0,D,2.05,3.48,3.8,2.05,1.79
E0,2022-09-03,Nottm Forest,Bournemouth,1615.51,1633.62,1.0,4.0,1.0,4.0,2.0,3.0,A,2.02,3.47,3.89,2.1,1.75
E0,2022-09-03,Tottenham,Fulham,1880.94,1664.69,7.0,11.0,6.0,8.0,2.0,1.0,H,1.49,4.62,6.54,1.62,2.32
E0,2022-09-03,Wolves,Southampton,1711.24,1684.94,2.0,3.0,6.0,7.0,1.0,0.0,H,2.24,3.4,3.33,2.02,1.81
SP1,2022-09-03,Real Madrid,Betis,1993.74,1795.38,9.0,11.0,9.0,13.0,2.0,1.0,H,1.43,5.13,6.82,1.46,2.71
F1,2022-09-03,Auxerre,Marseille,1531.98,1741.96,6.0,7.0,9.0,13.0,0.0,2.0,A,4.7,4.04,1.71,1.71,2.14
I1,2022-09-03,Milan,Inter,1837.83,1857.69,5.0,11.0,6.0,12.0,3.0,2.0,H,2.79,3.3,2.63,1.84,1.99
SP1,2022-09-03,Sociedad,Ath Madrid,1758.5,1868.45,6.0,9.0,6.0,10.0,1.0,1.0,D,2.96,3.17,2.58,2.31,1.63
D1,2022-09-03,Ein Frankfurt,RB Leipzig,1730.24,1800.84,5.0,6.0,4.0,6.0,4.0,0.0,H,3.56,3.74,2.03,1.61,2.35
E0,2022-09-03,Aston Villa,Man City,1713.08,2031.74,0.0,3.0,7.0,13.0,1.0,1.0,D,8.75,5.63,1.34,1.52,2.54
F1,2022-09-03,Lyon,Angers,1741.9,1512.34,7.0,13.0,0.0,2.0,5.0,0.0,H,1.3,5.93,9.35,1.44,2.78
I1,2022-09-03,Lazio,Napoli,1738.1,1804.87,5.0,9.0,5.0,11.0,1.0,2.0,A,2.93,3.56,2.38,1.72,2.14
F1,2022-09-03,Nantes,Paris SG,1634.24,1876.81,4.0,6.0,7.0,13.0,0.0,3.0,A,9.6,6.27,1.28,1.38,3.05
SP1,2022-09-03,Sevilla,Barcelona,1799.17,1885.56,1.0,5.0,7.0,8.0,0.0,3.0,A,4.48,3.74,1.82,1.79,2.05
I1,2022-09-04,Cremonese,Sassuolo,1469.78,1656.51,0.0,3.0,5.0,5.0,0.0,0.0,D,3.05,3.53,2.31,1.68,2.19
F1,2022-09-04,Montpellier,Lille,1585.64,1684.96,6.0,9.0,3.0,7.0,1.0,3.0,A,3.29,3.68,2.13,1.74,2.11
SP1,2022-09-04,Osasuna,Vallecano,1685.09,1625.02,6.0,6.0,4.0,4.0,2.0,1.0,H,2.06,3.13,4.23,2.33,1.61
I1,2022-09-04,Spezia,Bologna,1531.93,1595.07,1.0,4.0,2.0,5.0,2.0,2.0,D,3.04,3.27,2.45,1.86,1.96
F1,2022-09-04,Ajaccio,Lorient,1482.07,1539.8,0.0,1.0,4.0,8.0,0.0,1.0,A,2.46,3.22,3.02,2.22,1.67
F1,2022-09-04,Brest,Strasbourg,1546.3,1646.12,3.0,4.0,2.0,3.0,1.0,1.0,D,2.83,3.4,2.5,1.89,1.92
F1,2022-09-04,Clermont,Toulouse,1524.19,1562.1,3.0,6.0,1.0,5.0,2.0,0.0,H,2.94,3.33,2.45,1.92,1.89
F1,2022-09-04,Reims,Lens,1594.35,1699.07,5.0,5.0,9.0,13.0,1.0,1.0,D,3.13,3.51,2.26,1.85,1.97
E0,2022-09-04,Brighton,Leicester,1778.41,1754.66,6.0,10.0,0.0,1.0,5.0,2.0,H,1.87,3.6,4.43,1.97,1.86
D1,2022-09-04,Augsburg,Hertha,1604.61,1588.46,3.0,6.0,1.0,1.0,0.0,2.0,A,2.54,3.37,2.84,1.86,1.96
SP1,2022-09-04,Ath Bilbao,Espanol,1754.96,1634.6,7.0,10.0,1.0,3.0,0.0,1.0,A,1.57,3.98,6.46,2.06,1.78
F1,2022-09-04,Troyes,Rennes,1549.86,1708.14,6.0,6.0,6.0,7.0,1.0,1.0,D,4.21,3.79,1.83,1.81,2.02
E0,2022-09-04,Man United,Arsenal,1801.75,1880.84,9.0,9.0,9.0,15.0,3.0,1.0,H,2.61,3.55,2.67,1.7,2.18
D1,2022-09-04,MGladbach,Mainz,1727.77,1682.74,5.0,11.0,4.0,8.0,0.0,1.0,A,2.23,3.7,3.08,1.68,2.21
I1,2022-09-04,Verona,Sampdoria,1622.89,1565.96,2.0,3.0,2.0,2.0,2.0,1.0,H,2.06,3.53,3.64,1.89,1.93
SP1,2022-09-04,Villarreal,Elche,1861.33,1618.39,7.0,10.0,1.0,4.0,4.0,0.0,H,1.35,5.08,9.56,1.73,2.13
F1,2022-09-04,Nice,Monaco,1655.14,1710.87,3.0,5.0,1.0,5.0,0.0,1.0,A,2.78,3.58,2.46,1.8,2.03
I1,2022-09-04,Udinese,Roma,1640.37,1768.26,7.0,10.0,7.0,13.0,4.0,0.0,H,4.01,3.68,1.92,1.82,2.01
SP1,2022-09-04,Valencia,Getafe,1692.72,1657.46,3.0,7.0,1.0,2.0,5.0,1.0,H,1.96,3.2,4.52,2.62,1.48
I1,2022-09-05,Monza,Atalanta,1505.95,1748.05,0.0,0.0,7.0,10.0,0.0,2.0,A,5.64,4.3,1.58,1.65,2.26
I1,2022-09-05,Salernitana,Empoli,1512.6,1546.45,5.0,5.0,3.0,6.0,2.0,2.0,D,2.27,3.43,3.21,1.9,1.92
I1,2022-09-05,Torino,Lecce,1640.43,1530.36,4.0,7.0,2.0,5.0,1.0,0.0,H,1.73,3.7,5.11,1.83,1.99
SP1,2022-09-05,Valladolid,Almeria,1640.46,1641.81,1.0,7.0,4.0,6.0,1.0,0.0,H,2.34,3.3,3.19,2.09,1.76
F1,2022-09-07,Lorient,Lyon,1539.8,1741.9,6.0,10.0,7.0,13.0,3.0,1.0,H,4.62,4.25,1.68,1.58,2.4
D1,2022-09-09,Werder Bremen,Augsburg,1608.3,1604.61,6.0,8.0,0.0,3.0,0.0,1.0,A,1.54,4.58,5.7,1.57,2.44
F1,2022-09-09,Lens,Troyes,1699.07,1549.86,7.0,11.0,7.0,7.0,1.0,0.0,H,1.5,4.6,6.21,1.6,2.35
SP1,2022-09-09,Girona,Valladolid,1610.96,1640.46,4.0,5.0,4.0,7.0,2.0,1.0,H,2.27,3.2,3.46,2.2,1.68
SP1,2022-09-10,Vallecano,Valencia,1625.02,1692.72,3.0,4.0,3.0,9.0,2.0,1.0,H,2.6,3.17,2.9,2.15,1.71
I1,2022-09-10,Napoli,Spezia,1845.51,1532.5,5.0,11.0,2.0,5.0,1.0,0.0,H,1.26,6.27,11.33,1.48,2.65
D1,2022-09-10,Bayern Munich,Stuttgart,1966.93,1622.42,5.0,11.0,2.0,4.0,2.0,2.0,D,1.16,8.66,16.09,1.23,4.19
D1,2022-09-10,Ein Frankfurt,Wolfsburg,1730.24,1666.65,7.0,8.0,1.0,2.0,0.0,1.0,A,2.04,3.63,3.6,1.68,2.21
D1,2022-09-10,Hertha,Leverkusen,1588.46,1768.06,3.0,4.0,3.0,3.0,2.0,2.0,D,3.64,4.0,1.93,1.53,2.52
D1,2022-09-10,Hoffenheim,Mainz,1688.0,1682.74,6.0,9.0,6.0,10.0,4.0,1.0,H,2.3,3.61,3.01,1.68,2.21
D1,2022-09-10,RB Leipzig,Dortmund,1800.84,1806.69,3.0,5.0,6.0,12.0,3.0,0.0,H,2.37,3.84,2.79,1.56,2.45
SP1,2022-09-10,Espanol,Sevilla,1634.6,1799.17,3.0,5.0,1.0,4.0,2.0,3.0,A,2.93,3.24,2.54,2.19,1.68
F1,2022-09-10,Paris SG,Brest,1876.81,1546.3,7.0,13.0,1.0,5.0,1.0,0.0,H,1.08,12.74,27.4,1.19,4.56
I1,2022-09-10,Inter,Torino,1851.21,1637.75,3.0,9.0,6.0,10.0,1.0,0.0,H,1.45,4.77,7.01,1.67,2.23
SP1,2022-09-10,Cadiz,Barcelona,1622.56,1885.56,0.0,3.0,9.0,10.0,0.0,4.0,A,13.05,6.27,1.24,1.59,2.35
D1,2022-09-10,Schalke 04,Bochum,1569.18,1592.57,2.0,3.0,0.0,0.0,3.0,1.0,H,2.04,3.67,3.56,1.72,2.15
I1,2022-09-10,Sampdoria,Milan,1559.39,1853.71,1.0,2.0,7.0,11.0,1.0,2.0,A,6.31,4.37,1.52,1.75,2.09
F1,2022-09-10,Marseille,Lille,1741.96,1684.96,9.0,13.0,6.0,7.0,2.0,1.0,H,1.98,3.64,3.77,1.78,2.06
SP1,2022-09-10,Ath Madrid,Celta,1868.45,1708.02,4.0,10.0,6.0,7.0,4.0,1.0,H,1.65,3.81,5.76,2.05,1.78
I1,2022-09-11,Atalanta,Cremonese,1753.35,1482.79,9.0,13.0,1.0,1.0,1.0,1.0,D,1.33,5.44,9.28,1.58,2.39
F1,2022-09-11,Strasbourg,Clermont,1646.12,1524.19,2.0,4.0,3.0,9.0,0.0,0.0,D,1.67,3.81,5.38,1.92,1.89
SP1,2022-09-11,Real Madrid,Mallorca,1993.74,1629.56,9.0,13.0,4.0,8.0,4.0,1.0,H,1.27,6.11,10.84,1.49,2.6
F1,2022-09-11,Ajaccio,Nice,1482.07,1655.14,0.0,1.0,3.0,4.0,0.0,1.0,A,3.24,3.07,2.43,2.48,1.55
F1,2022-09-11,Angers,Montpellier,1512.34,1585.64,0.0,1.0,6.0,6.0,2.0,1.0,H,2.43,3.62,2.79,1.72,2.13
F1,2022-09-11,Lorient,Nantes,1539.8,1634.24,6.0,10.0,4.0,5.0,3.0,2.0,H,2.13,3.27,3.68,2.04,1.78
F1,2022-09-11,Toulouse,Reims,1562.1,1594.35,0.0,4.0,5.0,6.0,1.0,0.0,H,2.26,3.48,3.16,1.85,1.96
I1,2022-09-11,Bologna,Fiorentina,1601.41,1648.2,2.0,3.0,2.0,6.0,2.0,1.0,H,2.97,3.4,2.42,1.91,1.9
I1,2022-09-11,Lecce,Monza,1525.72,1504.9,2.0,2.0,0.0,0.0,1.0,1.0,D,2.3,3.35,3.21,1.97,1.84
I1,2022-09-11,Sassuolo,Udinese,1641.86,1675.18,3.0,6.0,9.0,10.0,1.0,3.0,A,2.69,3.51,2.58,1.67,2.21
D1,2022-09-11,FC Koln,Union Berlin,1691.32,1756.06,5.0,9.0,7.0,11.0,0.0,1.0,A,2.45,3.45,2.9,1.9,1.92
SP1,2022-09-11,Elche,Ath Bilbao,1618.39,1754.96,1.0,4.0,6.0,7.0,1.0,4.0,A,4.15,3.47,1.95,2.21,1.67
F1,2022-09-11,Rennes,Auxerre,1708.14,1531.98,4.0,8.0,3.0,7.0,5.0,0.0,H,1.42,4.87,7.33,1.62,2.31
D1,2022-09-11,Freiburg,MGladbach,1732.8,1727.77,9.0,12.0,4.0,8.0,0.0,0.0,D,2.05,3.71,3.51,1.59,2.39
I1,2022-09-11,Lazio,Verona,1747.36,1624.22,4.0,8.0,4.0,5.0,2.0,0.0,H,1.59,4.23,5.51,1.67,2.21
SP1,2022-09-11,Getafe,Sociedad,1657.46,1758.5,1.0,1.0,4.0,7.0,2.0,1.0,H,3.77,3.07,2.2,2.63,1.49
I1,2022-09-11,Juventus,Salernitana,1768.36,1524.54,5.0,9.0,5.0,6.0,2.0,2.0,D,1.41,4.73,8.11,1.78,2.05
F1,2022-09-11,Monaco,Lyon,1710.87,1741.9,4.0,5.0,6.0,10.0,2.0,1.0,H,2.51,3.62,2.7,1.56,2.42
SP1,2022-09-11,Betis,Villarreal,1795.38,1861.33,6.0,10.0,7.0,13.0,1.0,0.0,H,2.88,3.48,2.45,1.85,1.97
I1,2022-09-12,Empoli,Roma,1544.26,1742.1,3.0,4.0,4.0,10.0,1.0,2.0,A,4.7,3.93,1.73,1.79,2.03
SP1,2022-09-12,Almeria,Osasuna,1641.81,1685.09,4.0,5.0,6.0,9.0,0.0,1.0,A,2.68,3.19,2.79,2.23,1.66
D1,2022-09-16,Mainz,Hertha,1673.63,1598.25,3.0,7.0,4.0,5.0,1.0,1.0,D,1.76,3.98,4.49,1.72,2.14
I1,2022-09-16,Salernitana,Lecce,1524.54,1525.72,3.0,7.0,2.0,3.0,1.0,2.0,A,2.25,3.33,3.37,2.01,1.81
SP1,2022-09-16,Valladolid,Cadiz,1637.82,1606.62,3.0,4.0,0.0,0.0,0.0,1.0,A,2.04,3.22,4.13,2.41,1.58
F1,2022-09-16,Auxerre,Lorient,1522.58,1576.43,0.0,6.0,9.0,12.0,1.0,3.0,A,2.71,3.37,2.63,1.92,1.89
E0,2022-09-16,Aston Villa,Southampton,1708.05,1667.58,1.0,4.0,3.0,7.0,1.0,0.0,H,2.1,3.55,3.53,1.84,1.99
E0,2022-09-16,Nottm Forest,Fulham,1594.93,1650.92,0.0,4.0,3.0,7.0,2.0,3.0,A,2.81,3.4,2.57,1.88,1.94
E0,2022-09-17,Wolves,Man City,1705.76,2023.86,5.0,6.0,7.0,11.0,0.0,3.0,A,9.25,5.47,1.34,1.58,2.39
SP1,2022-09-17,Mallorca,Almeria,1624.19,1625.28,4.0,5.0,3.0,4.0,1.0,0.0,H,2.05,3.32,3.94,2.23,1.66
I1,2022-09-17,Bologna,Empoli,1601.41,1544.26,5.0,6.0,2.0,4.0,0.0,1.0,A,2.13,3.52,3.42,1.88,1.94
D1,2022-09-17,Augsburg,Bayern Munich,1594.06,1964.85,3.0,6.0,3.0,9.0,1.0,0.0,H,15.37,8.69,1.16,1.27,3.81
D1,2022-09-17,Dortmund,Schalke 04,1791.14,1575.28,6.0,9.0,4.0,6.0,1.0,0.0,H,1.39,5.39,7.41,1.44,2.81
D1,2022-09-17,Leverkusen,Werder Bremen,1753.78,1604.17,4.0,4.0,3.0,7.0,1.0,1.0,D,1.65,4.45,4.74,1.47,2.69
D1,2022-09-17,Stuttgart,Ein Frankfurt,1621.15,1724.68,3.0,4.0,6.0,8.0,1.0,3.0,A,2.33,3.58,2.99,1.68,2.2
E0,2022-09-17,Newcastle,Bournemouth,1754.47,1631.37,2.0,4.0,4.0,4.0,1.0,1.0,D,1.47,4.47,7.39,1.82,2.01
SP1,2022-09-17,Barcelona,Elche,1897.93,1601.6,9.0,13.0,0.0,1.0,3.0,0.0,H,1.1,10.86,25.46,1.28,3.62
F1,2022-09-17,Montpellier,Strasbourg,1571.02,1643.44,3.0,6.0,3.0,4.0,2.0,1.0,H,2.51,3.49,2.76,1.84,1.98
I1,2022-09-17,Spezia,Sampdoria,1532.5,1559.39,1.0,2.0,1.0,2.0,2.0,1.0,H,2.69,3.24,2.74,2.0,1.8
E0,2022-09-17,Tottenham,Leicester,1863.82,1724.98,7.0,11.0,0.0,0.0,6.0,2.0,H,1.49,4.59,6.7,1.59,2.39
D1,2022-09-17,MGladbach,RB Leipzig,1712.82,1765.11,2.0,6.0,6.0,7.0,3.0,0.0,H,3.05,3.69,2.26,1.59,2.38
SP1,2022-09-17,Valencia,Celta,1694.14,1708.85,3.0,6.0,6.0,7.0,3.0,0.0,H,2.37,3.27,3.16,2.17,1.7
I1,2022-09-17,Torino,Sassuolo,1637.75,1641.86,3.0,7.0,2.0,6.0,0.0,1.0,A,1.83,3.77,4.3,1.77,2.07
F1,2022-09-17,Lille,Toulouse,1691.24,1562.07,3.0,6.0,3.0,4.0,2.0,1.0,H,1.77,4.02,4.28,1.65,2.24
SP1,2022-09-17,Ath Bilbao,Vallecano,1751.58,1626.89,6.0,10.0,3.0,7.0,3.0,2.0,H,1.55,4.1,6.55,1.99,1.83
I1,2022-09-18,Udinese,Inter,1675.18,1851.21,9.0,13.0,6.0,9.0,3.0,1.0,H,3.83,3.8,1.92,1.68,2.2
F1,2022-09-18,Reims,Monaco,1591.22,1736.1,4.0,6.0,6.0,7.0,0.0,3.0,A,3.15,3.55,2.23,1.73,2.08
E0,2022-09-18,Brentford,Arsenal,1726.69,1859.54,5.0,8.0,6.0,12.0,0.0,3.0,A,4.3,3.91,1.81,1.68,2.21
SP1,2022-09-18,Osasuna,Getafe,1696.92,1653.99,6.0,12.0,4.0,4.0,0.0,2.0,A,1.83,3.33,5.07,2.58,1.51
F1,2022-09-18,Brest,Ajaccio,1549.93,1472.57,1.0,4.0,0.0,0.0,0.0,1.0,A,2.06,3.29,3.85,2.28,1.63
F1,2022-09-18,Clermont,Troyes,1542.64,1552.57,4.0,7.0,4.0,7.0,1.0,3.0,A,2.28,3.41,3.16,1.95,1.86
F1,2022-09-18,Marseille,Rennes,1740.58,1718.75,9.0,15.0,7.0,10.0,1.0,1.0,D,2.06,3.59,3.53,1.79,2.04
F1,2022-09-18,Nice,Angers,1655.0,1518.79,6.0,6.0,3.0,3.0,0.0,1.0,A,1.64,3.99,5.35,1.87,1.95
I1,2022-09-18,Cremonese,Lazio,1482.79,1747.36,2.0,2.0,4.0,8.0,0.0,4.0,A,4.22,3.9,1.81,1.72,2.14
I1,2022-09-18,Fiorentina,Verona,1648.2,1624.22,1.0,3.0,4.0,5.0,2.0,0.0,H,1.78,3.85,4.48,1.79,2.04
I1,2022-09-18,Monza,Juventus,1504.9,1768.36,1.0,1.0,5.0,7.0,1.0,0.0,H,4.41,3.63,1.84,1.94,1.87
E0,2022-09-18,Everton,West Ham,1686.33,1753.22,3.0,4.0,4.0,4.0,1.0,0.0,H,2.95,3.31,2.5,2.03,1.8
D1,2022-09-18,Union Berlin,Wolfsburg,1747.2,1658.78,7.0,11.0,3.0,4.0,2.0,0.0,H,2.02,3.52,3.79,1.98,1.84
SP1,2022-09-18,Villarreal,Sevilla,1856.31,1778.67,4.0,10.0,3.0,4.0,1.0,1.0,D,1.72,3.84,4.99,1.9,1.92
F1,2022-09-18,Nantes,Lens,1627.57,1704.03,1.0,4.0,7.0,13.0,0.0,0.0,D,3.13,3.53,2.25,1.79,2.03
D1,2022-09-18,Bochum,FC Koln,1563.49,1689.21,0.0,0.0,4.0,6.0,1.0,1.0,D,3.08,3.67,2.25,1.7,2.16
I1,2022-09-18,Roma,Atalanta,1742.1,1753.35,6.0,10.0,7.0,11.0,0.0,1.0,A,2.07,3.57,3.55,1.83,2.0
SP1,2022-09-18,Betis,Girona,1800.9,1618.9,6.0,12.0,4.0,7.0,2.0,1.0,H,1.75,3.69,4.98,2.09,1.75
SP1,2022-09-18,Sociedad,Espanol,1759.32,1639.24,4.0,7.0,3.0,4.0,2.0,1.0,H,1.73,3.77,4.93,1.99,1.83
D1,2022-09-18,Hoffenheim,Freiburg,1689.79,1736.53,6.0,12.0,7.0,10.0,0.0,0.0,D,2.17,3.75,3.14,1.56,2.43
F1,2022-09-18,Lyon,Paris SG,1726.44,1895.42,3.0,7.0,9.0,13.0,0.0,1.0,A,4.57,4.68,1.63,1.38,3.05
I1,2022-09-18,Milan,Napoli,1853.71,1845.51,7.0,11.0,7.0,11.0,1.0,2.0,A,2.14,3.5,3.44,1.88,1.94
SP1,2022-09-18,Ath Madrid,Real Madrid,1861.79,2003.65,7.0,10.0,9.0,15.0,1.0,2.0,A,3.1,3.48,2.31,1.91,1.91
D1,2022-09-30,Bayern Munich,Leverkusen,1964.85,1753.78,2.0,6.0,2.0,5.0,4.0,0.0,H,1.37,5.79,7.18,1.3,3.56
F1,2022-09-30,Angers,Marseille,1518.79,1740.58,6.0,6.0,7.0,13.0,0.0,3.0,A,4.44,3.85,1.78,1.8,2.03
SP1,2022-09-30,Ath Bilbao,Almeria,1751.58,1625.28,6.0,12.0,0.0,4.0,4.0,0.0,H,1.37,4.96,8.83,1.74,2.11
E0,2022-10-01,Arsenal,Tottenham,1871.76,1872.88,6.0,12.0,7.0,13.0,3.0,1.0,H,2.08,3.7,3.48,1.71,2.16
SP1,2022-10-01,Cadiz,Villarreal,1618.47,1856.27,3.0,3.0,4.0,8.0,0.0,0.0,D,5.68,3.97,1.62,1.98,1.84
I1,2022-10-01,Napoli,Torino,1842.03,1615.73,9.0,11.0,3.0,6.0,3.0,1.0,H,1.6,4.13,5.57,1.8,2.02
D1,2022-10-01,Ein Frankfurt,Union Berlin,1734.89,1747.66,6.0,10.0,7.0,13.0,2.0,0.0,H,2.27,3.44,3.21,1.95,1.86
D1,2022-10-01,FC Koln,Dortmund,1691.55,1794.92,4.0,6.0,6.0,9.0,3.0,2.0,H,3.28,3.84,2.09,1.58,2.38
D1,2022-10-01,Freiburg,Mainz,1745.68,1671.72,5.0,11.0,4.0,7.0,2.0,1.0,H,2.1,3.57,3.48,1.88,1.94
D1,2022-10-01,RB Leipzig,Bochum,1752.14,1567.21,3.0,6.0,1.0,1.0,4.0,0.0,H,1.24,6.62,11.29,1.43,2.85
D1,2022-10-01,Wolfsburg,Stuttgart,1652.8,1613.48,3.0,4.0,2.0,3.0,3.0,2.0,H,2.38,3.47,2.99,1.93,1.89
E0,2022-10-01,Bournemouth,Brentford,1638.14,1718.62,5.0,5.0,4.0,5.0,0.0,0.0,D,3.36,3.44,2.21,1.99,1.84
E0,2022-10-01,Crystal Palace,Chelsea,1748.79,1852.83,2.0,6.0,6.0,7.0,1.0,2.0,A,4.29,3.57,1.9,2.04,1.79
E0,2022-10-01,Fulham,Newcastle,1661.1,1751.85,6.0,9.0,2.0,4.0,1.0,4.0,A,3.04,3.46,2.37,1.88,1.94
E0,2022-10-01,Liverpool,Brighton,1982.14,1779.06,7.0,8.0,6.0,10.0,3.0,3.0,D,1.37,5.33,8.25,1.56,2.46
E0,2022-10-01,Southampton,Everton,1664.11,1696.84,3.0,6.0,5.0,7.0,1.0,2.0,A,2.19,3.41,3.44,2.0,1.83
SP1,2022-10-01,Getafe,Valladolid,1670.85,1629.23,6.0,7.0,3.0,4.0,2.0,3.0,A,2.31,3.1,3.45,2.43,1.56
F1,2022-10-01,Strasbourg,Rennes,1620.91,1702.5,2.0,3.0,5.0,8.0,1.0,3.0,A,2.99,3.5,2.35,1.87,1.93
I1,2022-10-01,Inter,Roma,1822.27,1721.49,3.0,6.0,3.0,7.0,1.0,2.0,A,2.08,3.5,3.61,1.81,2.02
D1,2022-10-01,Werder Bremen,MGladbach,1610.38,1728.31,4.0,7.0,4.0,8.0,5.0,1.0,H,2.58,3.76,2.56,1.55,2.47
E0,2022-10-01,West Ham,Wolves,1749.47,1703.45,1.0,4.0,4.0,5.0,2.0,0.0,H,1.96,3.48,4.12,2.16,1.71
SP1,2022-10-01,Sevilla,Ath Madrid,1783.95,1857.67,4.0,5.0,4.0,7.0,0.0,2.0,A,3.05,3.19,2.49,2.32,1.62
I1,2022-10-01,Empoli,Milan,1542.13,1831.4,4.0,6.0,6.0,10.0,1.0,3.0,A,5.47,4.13,1.61,1.81,2.02
F1,2022-10-01,Paris SG,Nice,1886.43,1626.94,9.0,13.0,3.0,6.0,2.0,1.0,H,1.17,8.29,15.35,1.33,3.34
SP1,2022-10-01,Mallorca,Barcelona,1632.61,1902.34,4.0,7.0,9.0,15.0,0.0,1.0,A,8.63,5.3,1.35,1.62,2.31
I1,2022-10-02,Lazio,Spezia,1717.15,1527.09,6.0,10.0,4.0,5.0,4.0,0.0,H,1.4,4.96,7.65,1.63,2.29
F1,2022-10-02,Lorient,Lille,1573.59,1681.63,9.0,12.0,6.0,9.0,2.0,1.0,H,2.86,3.62,2.38,1.71,2.16
SP1,2022-10-02,Espanol,Valencia,1636.86,1708.06,3.0,3.0,6.0,6.0,2.0,2.0,D,2.72,3.26,2.7,2.02,1.81
I1,2022-10-02,Lecce,Cremonese,1522.15,1462.86,4.0,6.0,2.0,2.0,1.0,1.0,D,2.08,3.47,3.6,1.99,1.83
I1,2022-10-02,Sampdoria,Monza,1539.02,1505.58,0.0,1.0,4.0,4.0,0.0,3.0,A,2.32,3.34,3.16,1.95,1.87
I1,2022-10-02,Sassuolo,Salernitana,1638.08,1502.33,4.0,6.0,2.0,6.0,5.0,0.0,H,2.04,3.68,3.5,1.69,2.18
F1,2022-10-02,Ajaccio,Clermont,1470.17,1516.34,3.0,3.0,4.0,4.0,1.0,3.0,A,2.24,3.16,3.53,2.43,1.57
F1,2022-10-02,Auxerre,Brest,1498.17,1525.08,0.0,3.0,1.0,1.0,1.0,1.0,D,2.69,3.46,2.6,1.81,2.02
F1,2022-10-02,Toulouse,Montpellier,1544.43,1566.3,3.0,3.0,3.0,9.0,4.0,2.0,H,1.92,3.8,3.82,1.72,2.15
F1,2022-10-02,Troyes,Reims,1551.62,1567.64,4.0,10.0,1.0,5.0,2.0,2.0,D,2.51,3.38,2.83,1.9,1.92
E0,2022-10-02,Man City,Man United,2030.33,1805.44,7.0,11.0,9.0,12.0,6.0,3.0,H,1.35,5.7,8.0,1.44,2.79
D1,2022-10-02,Hertha,Hoffenheim,1602.69,1691.42,5.0,5.0,4.0,10.0,1.0,1.0,D,2.82,3.73,2.37,1.59,2.38
SP1,2022-10-02,Celta,Betis,1698.19,1807.34,3.0,6.0,6.0,12.0,1.0,0.0,H,2.48,3.37,2.9,2.0,1.82
F1,2022-10-02,Monaco,Nantes,1718.39,1599.49,9.0,10.0,1.0,5.0,4.0,1.0,H,1.55,4.44,5.6,1.64,2.27
D1,2022-10-02,Schalke 04,Augsburg,1574.03,1610.52,4.0,5.0,6.0,6.0,2.0,3.0,A,1.98,3.66,3.76,1.79,2.04
E0,2022-10-02,Leeds,Aston Villa,1702.75,1715.67,1.0,5.0,4.0,4.0,0.0,0.0,D,2.36,3.46,3.03,1.82,2.01
I1,2022-10-02,Atalanta,Fiorentina,1749.37,1630.1,7.0,13.0,4.0,5.0,1.0,0.0,H,1.97,3.56,3.88,1.89,1.93
SP1,2022-10-02,Girona,Sociedad,1617.59,1766.32,4.0,7.0,4.0,7.0,3.0,5.0,A,3.26,3.24,2.32,2.21,1.66
F1,2022-10-02,Lens,Lyon,1688.95,1708.18,5.0,11.0,0.0,6.0,1.0,0.0,H,2.54,3.75,2.61,1.58,2.4
I1,2022-10-02,Juventus,Bologna,1741.9,1577.76,2.0,6.0,4.0,5.0,3.0,0.0,H,1.51,4.3,6.48,1.84,1.98
SP1,2022-10-02,Real Madrid,Osasuna,2011.03,1683.31,9.0,15.0,6.0,9.0,1.0,1.0,D,1.33,5.48,9.22,1.6,2.34
I1,2022-10-03,Verona,Udinese,1601.93,1678.34,3.0,4.0,9.0,15.0,1.0,2.0,A,3.1,3.51,2.27,1.81,2.01
SP1,2022-10-03,Vallecano,Elche,1624.47,1600.45,3.0,6.0,0.0,1.0,2.0,1.0,H,1.73,3.68,5.13,2.07,1.76
E0,2022-10-03,Leicester,Nottm Forest,1720.06,1588.9,0.0,0.0,0.0,1.0,4.0,0.0,H,1.76,4.05,4.41,1.67,2.22
D1,2022-10-07,Hoffenheim,Werder Bremen,1691.42,1610.38,5.0,8.0,4.0,7.0,1.0,2.0,A,2.03,3.91,3.42,1.56,2.44
SP1,2022-10-07,Osasuna,Valencia,1683.31,1708.06,4.0,7.0,4.0,7.0,1.0,2.0,A,2.42,3.25,3.11,2.2,1.69
F1,2022-10-07,Lyon,Toulouse,1708.18,1544.43,0.0,3.0,6.0,6.0,1.0,1.0,D,1.49,4.83,5.96,1.43,2.84
